EnsemblID	Chromosome	HGNC	st	en
ENSG00000198915	10	RASGEF1A	43689983	43762367
ENSG00000221468	10	RNU6ATAC11P	43837234	43837358
ENSG00000150201	10	FXYD4	43867090	43871783
ENSG00000169813	10	HNRNPF	43881065	43904614
ENSG00000243660	10	ZNF487	43932282	43991517
ENSG00000252532	10	RNU7-193P	43953513	43953577
ENSG00000196793	10	ZNF239	44051792	44070066
ENSG00000232004	10	CAP1P2	44100291	44101699
ENSG00000198298	10	ZNF485	44101855	44113351
ENSG00000223910	10	ZNF32-AS3	44124265	44170151
ENSG00000169740	10	ZNF32	44139307	44144304
ENSG00000226245	10	ZNF32-AS1	44139320	44140495
ENSG00000230565	10	ZNF32-AS2	44141390	44143467
ENSG00000224162	10	UQCRHP3	44227782	44228032
ENSG00000223746	10	TCEB1P30	44236885	44237798
ENSG00000226790	10	HNRNPA3P1	44282860	44285865
ENSG00000204187	10	LINC00619	44340754	44346070
ENSG00000226808	10	LINC00840	44354859	44390881
ENSG00000233395	10	LINC00841	44434451	44439914
ENSG00000107562	10	CXCL12	44793038	44881941
ENSG00000227395	10	EIF2AP4	45301891	45303671
ENSG00000224812	10	TMEM72-AS1	45306472	45455137
ENSG00000187783	10	TMEM72	45406648	45432450
ENSG00000107551	10	RASSF4	45454855	45491339
ENSG00000165507	10	C10orf10	45466429	45474258
ENSG00000165511	10	C10orf25	45493146	45496336
ENSG00000165512	10	ZNF22	45495923	45500774
ENSG00000226937	10	CEP164P1	45497670	45642669
ENSG00000270258	10	DUXAP4	45551104	45551716
ENSG00000232554	10	RSU1P2	45595614	45611549
ENSG00000235690	10	CUBNP3	45622766	45644362
ENSG00000236442	10	ANKRD54P1	45646893	45647363
ENSG00000230501	10	ANKRD30BP3	45652223	45672373
ENSG00000263476	10	MIR3156-1	45659462	45659536
ENSG00000207071	10	RNU6-1207P	45684238	45684344
ENSG00000234993	10	CUBNP2	45727474	45742809
ENSG00000224402	10	OR6D1P	45753633	45754571
ENSG00000256574	10	OR13A1	45798102	45811056
ENSG00000012779	10	ALOX5	45869661	45941561
ENSG00000165406	10	MARCH8	45950035	46090354
ENSG00000172671	10	ZFAND4	46111043	46168228
ENSG00000230869	10	CTGLF10P	46174140	46195980
ENSG00000237840	10	FAM21FP	46201879	46222679
ENSG00000172661	10	FAM21C	46222648	46288409
ENSG00000231122	10	FAM25E	46310876	46313036
ENSG00000188234	10	AGAP4	46321042	46349323
ENSG00000239152	10	RNA5SP310	46351755	46351870
ENSG00000204179	10	PTPN20A	46549955	46641045
ENSG00000150175	10	FRMPD2P2	46657135	46681603
ENSG00000243289	10	CTGLF8P	46717127	46733073
ENSG00000204177	10	BMS1P1	46737612	46761205
ENSG00000238405	10	RNA5SP311	46742028	46742143
ENSG00000227194	10	GLUD1P7	46772794	46778894
ENSG00000215097	10	DUSP8P3	46773447	46775206
ENSG00000228745	10	CTSLP5	46790404	46791522
ENSG00000165874	10	FAM35BP	46897592	46939143
ENSG00000264977	10	RN7SL248P	46900386	46900669
ENSG00000229927	10	RHEBP1	46914151	46914706
ENSG00000204176	10	SYT15	46955444	46971400
ENSG00000204175	10	GPRIN2	46994087	47005643
ENSG00000223477	10	LINC00842	47011753	47174018
ENSG00000204174	10	NPY4R	47083534	47088320
ENSG00000213412	10	HNRNPA1P33	47133338	47133898
ENSG00000150165	10	ANXA8L1	47157983	47174093
ENSG00000189090	10	FAM25B	47177204	47181681
ENSG00000204172	10	AGAP10	47191844	47239738
ENSG00000252877	10	RNA5SP312	47222341	47222456
ENSG00000251079	10	BMS1P2	47228366	47241942
ENSG00000232567	10	GLUD1P8	47253595	47259683
ENSG00000215065	10	DUSP8P4	47254247	47256007
ENSG00000232438	10	CTSLP7	47271222	47272342
ENSG00000189014	10	FAM35DP	47379727	47420712
ENSG00000264710	10	RN7SL453P	47382464	47382747
ENSG00000226964	10	RHEBP2	47396223	47396822
ENSG00000215044	10	AHCYP1	47594379	47595651
ENSG00000243536	10	ANTXRLP1	47605211	47644793
ENSG00000198250	10	ANTXRL	47657581	47701443
ENSG00000204150	10	CTGLF11P	47708307	47730235
ENSG00000239492	10	FAM25HP	47740330	47747200
ENSG00000186807	10	ANXA8L2	47746936	47763041
ENSG00000152726	10	FAM21B	47894023	47949412
ENSG00000237393	10	SLC9A3P4	47965760	47967323
ENSG00000072444	10	ASAH2C	48001603	48055018
ENSG00000224036	10	CTSLP2	48157041	48158148
ENSG00000231209	10	GLUD1P6	48169665	48175810
ENSG00000215024	10	DUSP8P2	48173347	48175106
ENSG00000251070	10	BMS1P6	48187416	48199256
ENSG00000198035	10	AGAP9	48189612	48237508
ENSG00000252754	10	RNA5SP313	48206895	48207010
ENSG00000197910	10	FAM25G	48247669	48252143
ENSG00000165390	10	ANXA8	48255253	48279200
ENSG00000165388	10	ZNF488	48355024	48373866
ENSG00000107618	10	RBP3	48381487	48390991
ENSG00000128802	10	GDF2	48413092	48416853
ENSG00000107623	10	GDF10	48425815	48438976
ENSG00000183675	10	PTPN20B	48736874	48827966
ENSG00000197704	10	FRMPD2P1	48844036	48868504
ENSG00000204164	10	BMS1P5	48901102	48950972
ENSG00000222406	10	RNA5SP314	48931789	48931904
ENSG00000227781	10	GLUD1P2	48952491	48980269
ENSG00000213686	10	DUSP8P1	48963181	48964127
ENSG00000228418	10	CTSLP3	48980162	48981273
ENSG00000230210	10	FAM35EP	49087398	49094515
ENSG00000266197	10	RN7SL527P	49090136	49090419
ENSG00000188279	10	FAM25C	49199649	49207818
ENSG00000179296	10	CTGLF12P	49217898	49239729
ENSG00000252149	10	RNA5SP315	49248476	49248591
ENSG00000243899	10	BMS1P7	49256241	49268060
ENSG00000126542	10	PTPN20CP	49272334	49327498
ENSG00000170324	10	FRMPD2	49364601	49482941
ENSG00000107643	10	MAPK8	49514698	49647403
ENSG00000128805	10	ARHGAP22	49654077	49864310
ENSG00000248682	10	ARHGAP22-IT1	49718568	49719632
ENSG00000128815	10	WDFY4	49892921	50191001
ENSG00000165383	10	LRRC18	50117528	50143242
ENSG00000264800	10	MIR4294	50193557	50193632
ENSG00000165633	10	VSTM4	50222290	50323554
ENSG00000234736	10	FAM170B-AS1	50329884	50359592
ENSG00000172538	10	FAM170B	50339199	50342053
ENSG00000204161	10	C10orf128	50362773	50396630
ENSG00000236208	10	C10orf71-AS1	50504157	50507063
ENSG00000177354	10	C10orf71	50507187	50535537
ENSG00000165606	10	DRGX	50572237	50603497
ENSG00000225830	10	ERCC6	50663414	50747584
ENSG00000243251	10	PGBD3	50723151	50747086
ENSG00000258838	10	ERCC6-PGBD3	50723247	50747584
ENSG00000070748	10	CHAT	50817141	50901925
ENSG00000187714	10	SLC18A3	50818347	50820765
ENSG00000178645	10	C10orf53	50887697	50918307
ENSG00000197444	10	OGDHL	50942689	50970425
ENSG00000227345	10	PARG	51026325	51130715
ENSG00000174196	10	FAM21D	51187938	51192032
ENSG00000214986	10	FAM25D	51214507	51216406
ENSG00000174194	10	AGAP8	51224681	51371321
ENSG00000222100	10	RNA5SP316	51255380	51255495
ENSG00000204152	10	TIMM23B	51371390	51387768
ENSG00000204169	10	AGAP7	51464162	51486327
ENSG00000138294	10	MSMB	51549498	51562517
ENSG00000138293	10	NCOA4	51565108	51590734
ENSG00000138297	10	TIMM23	51592080	51623365
ENSG00000214982	10	PARGP1	51623417	51732824
ENSG00000178440	10	LINC00843	51732523	51741813
ENSG00000222108	10	RNA5SP317	51739425	51739540
ENSG00000204149	10	AGAP6	51748078	51770259
ENSG00000226631	10	SLC9A3P3	51784895	51787123
ENSG00000099290	10	FAM21A	51827648	51893269
ENSG00000233011	10	SLC9A3P1	51910363	51912047
ENSG00000188611	10	ASAH2	51942538	52008370
ENSG00000225137	10	DYNC1I2P1	52024738	52026575
ENSG00000198964	10	SGMS1	52065360	52384923
ENSG00000251950	10	RMRPP4	52345310	52345463
ENSG00000238523	10	RNU7-107P	52350412	52350472
ENSG00000232706	10	NUTM2HP	52436503	52446086
ENSG00000230011	10	CTSLP4	52465140	52468666
ENSG00000213667	10	PGGT1BP1	52486707	52487729
ENSG00000204147	10	ASAH2B	52499078	52576255
ENSG00000148584	10	A1CF	52559169	52645435
ENSG00000236944	10	CCDC58P2	52722753	52723118
ENSG00000185532	10	PRKG1	52750945	54058110
ENSG00000207813	10	MIR605	53059333	53059415
ENSG00000213659	10	RSU1P3	53079586	53080420
ENSG00000177613	10	CSTF2T	53455247	53459355
ENSG00000236671	10	PRKG1-AS1	53990502	54073888
ENSG00000107984	10	DKK1	54074056	54077802
ENSG00000227972	10	PRKRIRP3	54170895	54173252
ENSG00000165471	10	MBL2	54525140	54531460
ENSG00000231399	10	SNRPEP8	54798045	54798304
ENSG00000252161	10	RNA5SP318	55217957	55218048
ENSG00000150275	10	PCDH15	55562531	57387702
ENSG00000252252	10	RNU6-687P	56212183	56212271
ENSG00000224697	10	NEFMP1	56359438	56360443
ENSG00000221594	10	MIR548F1	56367634	56367717
ENSG00000249860	10	MTRNR2L5	57358750	57360488
ENSG00000236993	10	GAPDHP21	57427101	57428110
ENSG00000122952	10	ZWINT	58116989	58121036
ENSG00000264747	10	MIR3924	59064239	59064319
ENSG00000270192	10	MRPS35P3	59742045	59742753
ENSG00000151151	10	IPMK	59951278	60027694
ENSG00000180221	10	TPT1P10	59972302	59972797
ENSG00000122873	10	CISD1	60028818	60049346
ENSG00000072401	10	UBE2D1	60094735	60130513
ENSG00000108064	10	TFAM	60144782	60158981
ENSG00000122870	10	BICC1	60272900	60591195
ENSG00000183055	10	FAM133CP	60475314	60476017
ENSG00000252076	10	RN7SKP196	60628944	60629288
ENSG00000237949	10	LINC00844	60759386	60761303
ENSG00000226557	10	TRAF6P1	60896385	60897942
ENSG00000165443	10	PHYHIPL	60936350	61007534
ENSG00000148541	10	FAM13C	61005890	61122939
ENSG00000235469	10	MRPL50P4	61311162	61311636
ENSG00000165449	10	SLC16A9	61410523	61495760
ENSG00000227877	10	LINC00948	61496753	61513203
ENSG00000108091	10	CCDC6	61548521	61666414
ENSG00000235931	10	C10orf40	61715188	61720671
ENSG00000151150	10	ANK3	61786056	62493248
ENSG00000122872	10	ARL4P	62444263	62444967
ENSG00000170312	10	CDK1	62538089	62554610
ENSG00000072422	10	RHOBTB1	62629196	62761198
ENSG00000223107	10	RNU2-72P	62672523	62672685
ENSG00000227244	10	LINC00845	62776033	62786178
ENSG00000196932	10	TMEM26	63166401	63213208
ENSG00000183346	10	C10orf107	63422719	63526524
ENSG00000150347	10	ARID5B	63661059	63856703
ENSG00000182010	10	RTKN2	63942794	64028466
ENSG00000240940	10	RN7SL591P	64109768	64110048
ENSG00000138311	10	ZNF365	64133951	64431771
ENSG00000234489	10	ALDH7A1P4	64500968	64501145
ENSG00000181915	10	ADO	64564516	64568238
ENSG00000122877	10	EGR2	64571756	64679660
ENSG00000199446	10	RNU6-543P	64869899	64870006
ENSG00000148572	10	NRBF2	64893050	64914783
ENSG00000171988	10	JMJD1C	64926981	65225722
ENSG00000234369	10	TATDN1P1	64981915	64982805
ENSG00000221063	10	MIR1296	65132717	65132808
ENSG00000235816	10	PRELID1P3	65187057	65187713
ENSG00000272767	10	JMJD1C-AS1	65224989	65226323
ENSG00000165476	10	REEP3	65281123	65384883
ENSG00000232075	10	MRPL35P2	65394077	65394587
ENSG00000235489	10	DBF4P1	65928715	65930611
ENSG00000233900	10	RPL17P35	66380131	66380679
ENSG00000270648	10	CYP2C61P	66522640	66522929
ENSG00000216740	10	ANXA2P3	66585329	66586336
ENSG00000270754	10	NEK4P3	66814218	66814761
ENSG00000227173	10	MYL6P3	66929196	66929627
ENSG00000183230	10	CTNNA3	67672276	69455927
ENSG00000198739	10	LRRTM3	68685764	68859588
ENSG00000213606	10	AKR1B10P1	69510042	69510983
ENSG00000108176	10	DNAJC12	69556427	69597924
ENSG00000212520	10	RNU6-1250P	69568260	69568366
ENSG00000239942	10	RN7SL394P	69585068	69585358
ENSG00000237141	10	DNAJC19P1	69593521	69593839
ENSG00000219932	10	RPL12P8	69634090	69634672
ENSG00000096717	10	SIRT1	69644427	69678147
ENSG00000148634	10	HERC4	69681665	69835105
ENSG00000266467	10	RN7SL220P	69767477	69767774
ENSG00000236375	10	POU5F1P5	69769962	69770619
ENSG00000138347	10	MYPN	69865912	69971774
ENSG00000222371	10	RN7SKP202	69917836	69918165
ENSG00000179774	10	ATOH7	69990386	69991871
ENSG00000234102	10	KRT19P4	70020314	70021256
ENSG00000108187	10	PBLD	70042417	70092806
ENSG00000096746	10	HNRNPH3	70090931	70102948
ENSG00000204130	10	RUFY2	70100864	70167051
ENSG00000138346	10	DNA2	70173821	70231879
ENSG00000199638	10	RNA5SP319	70221164	70221282
ENSG00000122912	10	SLC25A16	70237756	70287231
ENSG00000214881	10	TMEM14D	70304246	70304590
ENSG00000138336	10	TET1	70320413	70454239
ENSG00000213025	10	COX20P1	70392128	70392484
ENSG00000060339	10	CCAR1	70480769	70552134
ENSG00000221182	10	SNORD98	70514929	70514995
ENSG00000221184	10	MIR1254-1	70519075	70519171
ENSG00000165730	10	STOX1	70587298	70655188
ENSG00000200218	10	RNU6-697P	70606561	70606667
ENSG00000107625	10	DDX50	70661034	70706603
ENSG00000206855	10	RNU6-571P	70671409	70671515
ENSG00000165732	10	DDX21	70715884	70744829
ENSG00000266122	10	RN7SL373P	70725772	70726075
ENSG00000198954	10	KIAA1279	70748487	70776738
ENSG00000214875	10	MED28P1	70750893	70751463
ENSG00000229001	10	ACTBP14	70782534	70783622
ENSG00000122862	10	SRGN	70847862	70864567
ENSG00000122958	10	VPS26A	70883268	70932617
ENSG00000156502	10	SUPV3L1	70939988	70968855
ENSG00000156510	10	HKDC1	70980059	71027315
ENSG00000156515	10	HK1	71029740	71161638
ENSG00000075073	10	TACR2	71163659	71176623
ENSG00000232734	10	ATP5G1P7	71192728	71193127
ENSG00000099282	10	TSPAN15	71211229	71267425
ENSG00000233197	10	TMEM256P1	71283067	71283406
ENSG00000122859	10	NEUROG3	71331454	71332994
ENSG00000231152	10	MTND2P15	71353797	71354688
ENSG00000226794	10	MTND1P20	71355243	71356192
ENSG00000171224	10	C10orf35	71390007	71393352
ENSG00000230469	10	RPL5P26	71538718	71539594
ENSG00000197467	10	COL13A1	71561644	71724031
ENSG00000099284	10	H2AFY2	71812552	71872036
ENSG00000042286	10	AIFM2	71857979	71892690
ENSG00000156521	10	TYSND1	71897737	71906432
ENSG00000079332	10	SAR1A	71907045	71930279
ENSG00000229097	10	CALM2P2	71923441	71923880
ENSG00000180817	10	PPA1	71962586	71993667
ENSG00000148734	10	NPFFR1	72007085	72043432
ENSG00000172731	10	LRRC20	72058729	72142382
ENSG00000224725	10	CEP57L1P1	72149182	72150382
ENSG00000148730	10	EIF4EBP2	72164135	72188374
ENSG00000156574	10	NODAL	72192071	72207707
ENSG00000107719	10	PALD1	72238577	72328205
ENSG00000230661	10	YY1P1	72245092	72246081
ENSG00000180644	10	PRF1	72357104	72362531
ENSG00000138316	10	ADAMTS14	72432559	72522197
ENSG00000166220	10	TBATA	72530995	72545157
ENSG00000166224	10	SGPL1	72575717	72640930
ENSG00000166228	10	PCBD1	72642037	72648541
ENSG00000107731	10	UNC5B	72972327	73062621
ENSG00000237512	10	UNC5B-AS1	72976981	72977985
ENSG00000198246	10	SLC29A3	73079015	73123142
ENSG00000107736	10	CDH23	73156691	73575702
ENSG00000223817	10	CDH23-AS1	73267910	73271630
ENSG00000214688	10	C10orf105	73471458	73497581
ENSG00000107738	10	C10orf54	73507316	73533255
ENSG00000197746	10	PSAP	73576055	73611126
ENSG00000238446	10	RNU7-38P	73604492	73604551
ENSG00000122863	10	CHST3	73724123	73773322
ENSG00000107742	10	SPOCK2	73818793	73848790
ENSG00000138303	10	ASCC1	73856278	73976892
ENSG00000166295	10	ANAPC16	73975787	73995618
ENSG00000168209	10	DDIT4	74033678	74035794
ENSG00000148719	10	DNAJB12	74092588	74114988
ENSG00000107745	10	MICU1	74127098	74385899
ENSG00000202513	10	RNU6-805P	74151722	74151827
ENSG00000231471	10	HMGN2P34	74396255	74396523
ENSG00000156026	10	MCU	74451889	74647452
ENSG00000266719	10	MIR4676	74480787	74480858
ENSG00000138315	10	OIT3	74653339	74692791
ENSG00000215086	10	NPM1P24	74677399	74678292
ENSG00000138308	10	PLA2G12B	74694928	74714536
ENSG00000213700	10	RPL17P50	74765591	74766353
ENSG00000122884	10	P4HA1	74766975	74856732
ENSG00000166321	10	NUDT13	74870217	74891586
ENSG00000122882	10	ECD	74889913	74928813
ENSG00000138286	10	FAM149B1	74927924	75004262
ENSG00000213551	10	DNAJC9	74943120	75008620
ENSG00000227382	10	EIF4A2P2	74959584	74960983
ENSG00000182180	10	MRPS16	75006510	75012451
ENSG00000236756	10	DNAJC9-AS1	75007118	75036742
ENSG00000156042	10	TTC18	75013517	75118617
ENSG00000200356	10	RNU6-833P	75038820	75038926
ENSG00000138279	10	ANXA7	75134859	75173834
ENSG00000166343	10	MSS51	75183339	75193319
ENSG00000107758	10	PPP3CB	75196186	75255782
ENSG00000166348	10	USP54	75257296	75385711
ENSG00000207327	10	RNU6-883P	75288809	75288915
ENSG00000177791	10	MYOZ1	75391412	75401515
ENSG00000166317	10	SYNPO2L	75404639	75423561
ENSG00000172650	10	AGAP5	75434033	75457639
ENSG00000252072	10	RNA5SP320	75466248	75466371
ENSG00000242338	10	BMS1P4	75475601	75490227
ENSG00000250959	10	GLUD1P3	75490320	75497069
ENSG00000235316	10	DUSP8P5	75491582	75493396
ENSG00000176986	10	SEC24C	75504120	75531919
ENSG00000196968	10	FUT11	75532049	75540009
ENSG00000253045	10	RMRPP1	75534080	75534299
ENSG00000172586	10	CHCHD1	75541805	75543410
ENSG00000214655	10	ZSWIM8	75545340	75561551
ENSG00000272589	10	ZSWIM8-AS1	75556272	75561157
ENSG00000166507	10	NDST2	75561669	75571589
ENSG00000148660	10	CAMK2G	75572259	75634343
ENSG00000122861	10	PLAU	75668935	75677255
ENSG00000222047	10	C10orf55	75669727	75682535
ENSG00000035403	10	VCL	75757872	75879918
ENSG00000185009	10	AP3M1	75881524	75910821
ENSG00000156110	10	ADK	75910960	76469061
ENSG00000236900	10	TIMM9P1	76104308	76104563
ENSG00000214629	10	RPSAP6	76131293	76132174
ENSG00000213731	10	RAB5CP1	76183193	76183772
ENSG00000226253	10	MRPL35P3	76287342	76287705
ENSG00000214626	10	POLR3DP1	76414714	76415889
ENSG00000156650	10	KAT6B	76585340	76792380
ENSG00000188716	10	DUPD1	76797594	76818272
ENSG00000237882	10	PPIAP13	76849006	76849483
ENSG00000079393	10	DUSP13	76854192	76868979
ENSG00000156671	10	SAMD8	76859344	76941881
ENSG00000165637	10	VDAC2	76969912	76991206
ENSG00000165644	10	COMTD1	76993727	76995788
ENSG00000227271	10	RPL39P25	77029150	77029303
ENSG00000226051	10	ZNF503-AS1	77029577	77133258
ENSG00000233313	10	HMGA1P5	77036134	77036404
ENSG00000236797	10	SPA17P1	77142151	77142602
ENSG00000165655	10	ZNF503	77157588	77161664
ENSG00000237149	10	ZNF503-AS2	77160759	77168738
ENSG00000207583	10	MIR606	77312216	77312311
ENSG00000148655	10	C10orf11	77360998	78319925
ENSG00000265486	10	RN7SL518P	78001782	78002071
ENSG00000201954	10	RNU6-673P	78020558	78020661
ENSG00000224948	10	ATP5G1P8	78596326	78596619
ENSG00000156113	10	KCNMA1	78629359	79398353
ENSG00000228092	10	COX6CP15	79193330	79193540
ENSG00000199592	10	RNA5SP321	79346807	79346917
ENSG00000199664	10	RNU6-1266P	79536709	79536813
ENSG00000151208	10	DLG5	79550549	79686378
ENSG00000243446	10	RN7SL284P	79672032	79672304
ENSG00000233871	10	DLG5-AS1	79687130	79689582
ENSG00000234612	10	H2AFZP5	79713253	79713634
ENSG00000148606	10	POLR3A	79734907	79789303
ENSG00000138326	10	RPS24	79793518	79816570
ENSG00000231957	10	GNAI2P2	79828381	79829296
ENSG00000230417	10	LINC00856	80008505	80434724
ENSG00000227136	10	LINC00595	80027085	80090352
ENSG00000224596	10	ZMIZ1-AS1	80703085	80827652
ENSG00000108175	10	ZMIZ1	80828792	81076276
ENSG00000108179	10	PPIF	81107225	81115093
ENSG00000165424	10	ZCCHC24	81142081	81205383
ENSG00000259021	10	TPRX1P1	81259422	81259740
ENSG00000253626	10	EIF5AL1	81272357	81276188
ENSG00000232965	10	RPS12P18	81303843	81304112
ENSG00000185303	10	SFTPA2	81315608	81320153
ENSG00000219430	10	MBL3P	81342054	81344633
ENSG00000225827	10	SFTPA3P	81355050	81355416
ENSG00000122852	10	SFTPA1	81370695	81375196
ENSG00000224886	10	BEND3P3	81444250	81444739
ENSG00000188199	10	NUTM2B	81462983	81474437
ENSG00000228570	10	NUTM2E	81601114	81610632
ENSG00000214695	10	NPAP1P2	81620329	81621562
ENSG00000204437	10	CTSLP6	81630131	81633659
ENSG00000214584	10	PGGT1BP2	81651904	81652931
ENSG00000242600	10	MBL1P	81664654	81710092
ENSG00000133661	10	SFTPD	81697496	81742370
ENSG00000235924	10	ZNRF2P3	81741595	81741968
ENSG00000224760	10	C1DP3	81784493	81784918
ENSG00000236217	10	C1DP2	81791600	81792149
ENSG00000227515	10	C1DP4	81800377	81800800
ENSG00000230091	10	TMEM254-AS1	81806616	81838668
ENSG00000133678	10	TMEM254	81838402	81852313
ENSG00000230171	10	RPL22P18	81885697	81886073
ENSG00000189129	10	PLAC9	81891438	81905115
ENSG00000122359	10	ANXA11	81910645	81965328
ENSG00000237523	10	LINC00857	81967466	81979413
ENSG00000234319	10	RPS12P2	81975607	81975875
ENSG00000234743	10	EIF5AP4	82006975	82007439
ENSG00000151224	10	MAT1A	82031576	82049440
ENSG00000170788	10	DYDC1	82095861	82116511
ENSG00000133665	10	DYDC2	82104501	82127829
ENSG00000122378	10	FAM213A	82167585	82192753
ENSG00000108219	10	TSPAN14	82213922	82292879
ENSG00000178217	10	SH2D4B	82297658	82406316
ENSG00000233353	10	RPS7P9	82476239	82476824
ENSG00000231060	10	FARSBP1	82535921	82537844
ENSG00000227209	10	WARS2P1	82700421	82700957
ENSG00000226466	10	RPA2P2	82896296	82897091
ENSG00000185737	10	NRG3	83635070	84746935
ENSG00000225738	10	NRG3-AS1	83988741	83992676
ENSG00000207275	10	RNU6-441P	84100527	84100632
ENSG00000200774	10	RNU6-478P	84827718	84827827
ENSG00000234931	10	MARK2P15	85071384	85074231
ENSG00000212324	10	RNU6-129P	85524114	85524220
ENSG00000200789	10	RNU1-65P	85763088	85763235
ENSG00000212769	10	HMGN2P8	85841185	85841751
ENSG00000165678	10	GHITM	85899196	85913001
ENSG00000188373	10	C10orf99	85933494	85945050
ENSG00000148600	10	CDHR1	85954410	85979377
ENSG00000204033	10	LRIT2	85980254	85985345
ENSG00000148602	10	LRIT1	85991349	86001217
ENSG00000148604	10	RGR	86004809	86019716
ENSG00000229404	10	LINC00858	86039736	86054415
ENSG00000107771	10	CCSER2	86088342	86278273
ENSG00000233189	10	RPL12P29	86148926	86149382
ENSG00000225423	10	TNPO1P1	86150664	86151801
ENSG00000225928	10	CACYBPP1	86214435	86215812
ENSG00000178429	10	RPS3AP5	86320199	86321019
ENSG00000223064	10	RNU6-325P	87297136	87297240
ENSG00000252730	10	RN7SKP84	87318481	87318829
ENSG00000182771	10	GRID1	87359312	88126250
ENSG00000252292	10	RN7SKP238	87409769	87410017
ENSG00000200487	10	RNA5SP322	87812205	87812323
ENSG00000199104	10	MIR346	88024451	88024545
ENSG00000062650	10	WAPAL	88195013	88281572
ENSG00000212332	10	RNU6-780P	88248203	88248306
ENSG00000230507	10	RPL7AP8	88390582	88391385
ENSG00000122375	10	OPN4	88414314	88426605
ENSG00000122367	10	LDB3	88428206	88495825
ENSG00000107779	10	BMPR1A	88516407	88692595
ENSG00000200176	10	RNU1-19P	88649326	88649490
ENSG00000173269	10	MMRN2	88695297	88729238
ENSG00000173267	10	SNCG	88718375	88723017
ENSG00000272734	10	ADIRF-AS1	88725102	88731068
ENSG00000148671	10	ADIRF	88727949	88743691
ENSG00000240089	10	BMS1P3	88752010	88760192
ENSG00000151303	10	AGAP11	88752163	88769960
ENSG00000188100	10	FAM25A	88780063	88784487
ENSG00000200253	10	RNU6-529P	88800995	88801098
ENSG00000148672	10	GLUD1	88810243	88854623
ENSG00000122376	10	FAM35A	88853918	88951225
ENSG00000266323	10	RN7SL733P	88913843	88914126
ENSG00000223482	10	NUTM2A-AS1	88963632	89102369
ENSG00000184923	10	NUTM2A	88985205	88996665
ENSG00000224914	10	LINC00863	89102493	89117639
ENSG00000214562	10	NUTM2D	89117425	89130452
ENSG00000237740	10	NPAP1P3	89136653	89138238
ENSG00000236417	10	CTSLP1	89146442	89149960
ENSG00000228055	10	LINC00864	89156780	89184549
ENSG00000107789	10	MINPP1	89264632	89313217
ENSG00000198682	10	PAPSS2	89419370	89507462
ENSG00000138138	10	ATAD1	89511269	89601100
ENSG00000223820	10	CFL1P1	89577685	89605369
ENSG00000243782	10	RN7SL78P	89592578	89592855
ENSG00000227268	10	KLLN	89618918	89623194
ENSG00000171862	10	PTEN	89622870	89731687
ENSG00000227905	10	MED6P1	89807892	89809580
ENSG00000184719	10	RNLS	90033621	90344287
ENSG00000204022	10	LIPJ	90346510	90366733
ENSG00000237205	10	RPL7P34	90377980	90378691
ENSG00000182333	10	LIPF	90424198	90438571
ENSG00000204021	10	LIPK	90484301	90512543
ENSG00000226358	10	KRT8P38	90487242	90488671
ENSG00000204020	10	LIPN	90521163	90537999
ENSG00000235150	10	RCBTB2P1	90545357	90546818
ENSG00000173239	10	LIPM	90562487	90580303
ENSG00000152766	10	ANKRD22	90581889	90611575
ENSG00000234256	10	PTCD2P2	90636207	90637301
ENSG00000138134	10	STAMBPL1	90639491	90734910
ENSG00000180139	10	ACTA2-AS1	90692400	90700368
ENSG00000107796	10	ACTA2	90694831	90751147
ENSG00000026103	10	FAS	90750414	90775542
ENSG00000265375	10	MIR4679-1	90823092	90823168
ENSG00000265375	10	MIR4679-2	90823092	90823168
ENSG00000138135	10	CH25H	90965694	90967071
ENSG00000107798	10	LIPA	90973326	91174314
ENSG00000119922	10	IFIT2	91061712	91069033
ENSG00000119917	10	IFIT3	91087651	91100728
ENSG00000224289	10	IFIT6P	91122051	91123244
ENSG00000204010	10	IFIT1B	91137813	91144962
ENSG00000185745	10	IFIT1	91152303	91163745
ENSG00000152778	10	IFIT5	91174343	91180758
ENSG00000152779	10	SLC16A12	91190051	91316398
ENSG00000152782	10	PANK1	91342745	91405215
ENSG00000198997	10	MIR107	91352500	91352586
ENSG00000138182	10	KIF20B	91461367	91534700
ENSG00000232229	10	LINC00865	91589267	91600618
ENSG00000228938	10	SNRPD2P1	91738474	91738827
ENSG00000222451	10	RN7SKP143	91923408	91923717
ENSG00000148680	10	HTR7	92500578	92617671
ENSG00000148688	10	RPP30	92631473	92668312
ENSG00000148677	10	ANKRD1	92671853	92681033
ENSG00000201604	10	RNU6-740P	92682488	92682592
ENSG00000224851	10	LINC00502	92806923	92821916
ENSG00000220585	10	DDX18P6	92812808	92814804
ENSG00000180628	10	PCGF5	92979908	93044088
ENSG00000165338	10	HECTD2	93170096	93274586
ENSG00000223876	10	RPS27P1	93304609	93304855
ENSG00000119938	10	PPP1R3C	93388199	93392811
ENSG00000213449	10	GAPDHP28	93426537	93427539
ENSG00000228759	10	FAF2P1	93525656	93526953
ENSG00000228701	10	TNKS2-AS1	93542596	93558048
ENSG00000107854	10	TNKS2	93558069	93625033
ENSG00000180581	10	SRP9P1	93565803	93567253
ENSG00000174721	10	FGFBP3	93666346	93669240
ENSG00000095564	10	BTAF1	93683526	93790082
ENSG00000107864	10	CPEB3	93806449	94050844
